,Index number,City,State,River,Jam date,Water year,Jam type,Latitude,Longitude,Gage number,Ahps id,Current condition,Damages
20597,19991208093911,Howe,ID,Little Lost River,01/19/1941,1941,-,43.88333333,-113.1,13119000,-,-,Unknown
20598,19991208104549,Picabo,ID,Silver Creek,01/06/1941,1941,-,43.28333333,-114.01666666,13150500,-,-,Unknown
20599,10231,Akron,IA,Big Sioux River,03/04/1941,1941,-,42.83722222,-96.55944444,06485500,-,-,?
20600,989,Lansing,IA,Mississippi River,03/24/1941,1941,-,43.36222222,-91.21638888,?,-,-,?
20601,7810,Van Meter,IA,Raccoon River,01/10/1941,1941,-,41.58277777,-93.64694444,05484900,-,-,?
20602,7797,Augusta,IA,Skunk River,02/19/1941,1941,-,40.75361111,-91.27722222,05474000,-,-,?
20603,2917,Charles River Village,MA,Charles River,02/12/1941,1941,-,42.25611111,-71.26472222,01103500,-,-,?
20604,3372,West Deerfield,MA,Deerfield River,02/08/1941,1941,-,42.53583333,-72.665,01170000,-,-,?
20605,3450,Goss Heights,MA,Middle Branch Westfield River,02/08/1941,1941,-,42.25861111,-72.87277777,01180500,-,-,?
20606,3378,Northampton,MA,Mill River,02/08/1941,1941,-,42.31805555,-72.66527777,01171500,-,-,?
20607,3335,South Royalston,MA,Millers River,02/11/1941,1941,-,42.62972222,-72.165,01164000,-,-,?
20608,3370,Shattuckville,MA,North River,02/08/1941,1941,-,42.63833333,-72.72583333,01169000,-,-,?
20609,3428,West Brimfield,MA,Quaboag River,02/08/1941,1941,-,42.18222222,-72.26527777,01176000,-,-,?
20610,3467,New Boston,MA,West Branch Farmington River,02/08/1941,1941,-,42.07916666,-73.07833333,01185500,-,-,?
20611,3459,Huntington,MA,West Branch Westfield River,02/08/1941,1941,-,42.23722222,-72.89277777,01181000,-,-,?
20612,3547,Gaylordsville,CT,Housatonic River,02/07/1941,1941,-,41.65305555,-73.49861111,01200500,-,-,?
20613,3564,Thomaston,CT,Leadmine Brook,02/08/1941,1941,-,41.70166666,-73.05888888,01206500,-,-,?
20614,3502,Hartford,CT,North Branch Park River,02/08/1941,1941,-,41.78416666,-72.70638888,01191000,-,-,?
20615,3513,East Hampton,CT,Salmon River,02/08/1941,1941,-,41.54805555,-72.44416666,01193500,-,-,?
20616,3539,Gaylordsville,CT,Tenmile River,02/08/1941,1941,-,41.65888888,-73.52055555,01200000,-,-,?
20617,3485,Riverton,CT,West Branch Farmington River,02/08/1941,1941,-,41.96277777,-73.01944444,01186000,-,-,?
20618,11174,St. Louis,MO,Mississippi River,01/19/1941,1941,Closure,38.6175,-90.16805555,07010000,-,-,?
20619,3020,East Haven,VT,East Branch Passumpsic River,12/29/1940,1941,-,44.63388888,-71.89305555,01133000,-,-,?
20620,5888,East Georgia,VT,Lamoille River,12/29/1940,1941,-,44.67916666,-73.07833333,04292500,-,-,?
20621,5870,Johnson,VT,Lamoille River,12/30/1940,1941,-,44.62277777,-72.66805555,04292000,-,-,?
20622,5821,Moretown,VT,Mad River,12/29/1940,1941,-,44.27722222,-72.74527777,04288000,-,-,?
20623,5856,Essex Junction,VT,Winooski River,12/30/1940,1941,Break-up,44.47888888,-73.14694444,04290500,-,-,?
20624,5789,Montpelier,VT,Winooski River,12/29/1940,1941,Break-up,44.25638888,-72.59805555,04286000,-,-,?
20625,5731,East Barre,VT,Jail Branch,02/09/1941,1941,-,44.15833333,-72.44388888,04284000,-,-,?
20626,961,Richford,VT,Missisquoi River,12/29/1940,1941,-,44.92027777,-72.75,?,-,-,?
20627,3042,St. Johnsbury,VT,Moose River,03/09/1941,1941,-,44.42277777,-72,01135000,-,-,?
20628,3281,Newfane,VT,West River,02/08/1941,1941,-,42.99527777,-72.64694444,01156000,-,-,?
20629,3241,Brockways Mills,VT,Williams River,02/08/1941,1941,-,43.20861111,-72.51944444,01153500,-,-,?
20630,3292,Gilsum,NH,Ashuelot River,02/09/1941,1941,-,43.03916666,-72.27666666,01157000,-,-,?
20631,2838,Penacook,NH,Contoocook River,12/04/1940,1941,-,43.28666666,-71.59861111,01088000,-,-,?
20632,2818,Penacook,NH,Contoocook River,01/16/1941,1941,-,43.15277777,-71.85333333,01085000,-,-,?
20633,2725,Newmarket,NH,Lamprey River,02/11/1941,1941,-,43.1025,-70.96166666,01073500,-,-,?
20634,3304,Keene,NH,Otter Brook,02/10/1941,1941,-,42.96527777,-72.24444444,01158500,-,-,?
20635,2714,Durham,NH,Oyster River,02/08/1941,1941,-,43.14861111,-70.9625,01073000,-,-,?
20636,2785,Bristol,NH,Smith River,02/08/1941,1941,-,43.56777777,-71.74583333,01078000,-,-,?
20637,2861,Goffstown,NH,South Branch Piscataquog River,02/08/1941,1941,-,43.01361111,-71.64694444,01091000,-,-,?
20638,2843,North Chichester,NH,Suncook River,02/09/1941,1941,-,43.25638888,-71.3725,01089500,-,-,?
20639,4518,Parkers Landing,PA,Allegheny River,02/12/1941,1941,-,41.10055555,-79.66805555,03031500,-,-,?
20640,4492,Warren,PA,Allegheny River,01/19/1941,1941,-,41.82444444,-79.12833333,03012600,-,-,?
20641,20010719152304,Beaver Falls,PA,Beaver River,03/18/1941,1941,-,40.76333333,-80.31527777,03107500,-,-,?
20642,19991117075354,Carters Corners,PA,French Creek,03/04/1941,1941,-,41.95555555,-79.87777777,03021500,-,-,Unknown
20643,4319,Marklesburg,PA,Great Trough Creek,03/04/1941,1941,-,40.35,-78.12916666,01562500,-,-,?
20644,4329,Newport,PA,Juniata River,02/11/1941,1941,-,40.47833333,-77.12888888,01567000,-,-,?
20645,4569,Ursina,PA,Laurel Hill Creek,03/04/1941,1941,-,39.82027777,-79.33166666,03080000,-,-,?
20646,19991117095824,Ursina,PA,Laurel Hill Creek,03/04/1941,1941,-,39.82083333,-79.32083333,03080000,-,-,Unknown
20647,3900,Lehighton,PA,Lehigh River,02/01/1941,1941,-,40.82916666,-75.70611111,01449000,-,-,?
20648,4529,McCormick,PA,Little Mahoning Creek,03/04/1941,1941,-,40.83611111,-79.11027777,03034500,-,-,?
20649,1181,Oil City,PA,Oil Creek/Allegheny River,03/05/1941,1941,Break-up,41.42638888,-79.70416666,?,-,-,?
20650,4617,Wurtemburg,PA,Slippery Rock Creek,02/15/1941,1941,-,40.88388888,-80.24444444,03106500,-,-,?
20651,4359,Harrisburg,PA,Susquehanna River,02/18/1941,1941,-,40.25472222,-76.54194444,01570500,-,-,?
20652,4096,Towanda,PA,Susquehanna River,02/20/1941,1941,-,41.76527777,-76.44361111,01531500,-,-,?
20653,4172,Karthaus,PA,West Branch Susquehanna River,03/05/1941,1941,-,41.1175,-78.11027777,01542500,-,-,?
20654,4204,Renovo,PA,West Branch Susquehanna River,03/05/1941,1941,-,41.32444444,-77.76388888,01545500,-,-,?
20655,11568,Monument,OR,North Fork John Day River,12/21/1940,1941,-,44.81388888,-119.43194444,14046000,-,-,?
20656,19991214094816,Wallowa,OR,Bear Creek,12/18/1940,1941,-,45.53333333,-117.55,13330500,-,-,Unknown
20657,19991214092409,Union,OR,Catherine Creek,12/17/1940,1941,-,45.15555555,-117.77777777,13320000,-,-,Unknown
20658,19991214093316,Imbler,OR,Indian Creek,12/15/1940,1941,-,45.43333333,-117.82222222,13323600,-,-,Unknown
20659,2936,East Greenwich,RI,Potowomut River,02/09/1941,1941,-,41.64111111,-71.44388888,01117000,-,-,?
20660,20010718112835,Geddes,SD,Missouri River,03/20/1941,1941,-,43.25361111,-98.695,-,-,-,?
20661,7190,Big Stone City,SD,Whetstone River,03/12/1941,1941,-,45.29222222,-96.49833333,05291000,-,-,?
20662,20010718115615,Mosgrove,PA,Allegheny River,12/05/1940,1941,-,40.86888888,-79.47555555,-,-,-,?
20663,19991117072922,Kinzua,PA,Allegheny River,03/04/1941,1941,-,41.84722222,-78.99166666,03012500,-,-,Unknown
20664,20,Mosgrove,PA,Allegheny River,01/25/1941,1941,-,40.86888888,-79.47555555,?,-,-,?
20665,7776,Little York,IL,Henderson Creek,02/13/1941,1941,-,41.04305555,-90.74555555,05467500,-,-,?
20666,7789,Oquawka,IL,Henderson Creek,02/13/1941,1941,-,41.00138888,-90.85305555,05469000,-,-,?
20667,489,Peru,IL,Illinois River,03/18/1941,1941,-,41.3275,-89.12888888,07120003,-,-,?
20668,7876,Momence,IL,Kankakee River,02/21/1941,1941,-,41.16,-87.66666666,05520500,-,-,?
20669,7636,Monroe Center,IL,Killbuck Creek,02/13/1941,1941,-,42.09861111,-89.05861111,05440500,-,-,?
20670,7717,Milan,IL,Mill Creek,02/13/1941,1941,-,41.44222222,-90.55888888,05448000,-,-,?
20671,8098,Grafton,IL,Mississippi River,01/21/1941,1941,-,37.97333333,-90.43166666,05587450,-,-,?
20672,7778,Seaton,IL,North Henderson Creek,02/13/1941,1941,-,41.09027777,-90.77694444,05468000,-,-,?
20673,7616,Fairdale,IL,South Branch Kishwaukee River,02/13/1941,1941,-,42.11083333,-88.91111111,05439500,-,-,?
20674,5084,Port Huron,MI,Black River,12/30/1940,1941,-,42.99083333,-82.53916666,04160050,-,-,?
20675,4802,Germfask,MI,Manistique River,12/12/1940,1941,-,46.23333333,-85.93166666,04049500,-,-,?
20676,5060,Mount Pleasant,MI,Chippewa River,02/04/1941,1941,-,43.62555555,-84.70611111,04154000,-,-,?
20677,376,Sebewaing,MI,East Fork Sebewaing River,03/17/1941,1941,-,43.73222222,-83.45111111,?,-,-,?
20678,5011,Lapeer,MI,Farmers Creek,03/06/1941,1941,-,43.04472222,-83.33361111,04146000,-,-,?
20679,5017,Genesee,MI,Flint River,01/05/1941,1941,-,43.10694444,-83.62833333,04148000,-,-,?
20680,5109,Detroit,MI,River Rouge,03/04/1941,1941,-,42.37222222,-83.26444444,04166500,-,-,?
20681,5049,North Bradley,MI,Salt River,03/24/1941,1941,-,43.70277777,-84.48,04153500,-,-,?
20682,1413,Sebewaing,MI,Sebewaing River,03/18/1941,1941,-,43.73222222,-83.45111111,?,-,-,?
20683,20010720102454,Lafayette,IN,Wabash River,01/06/1941,1941,Freeze-up,40.42194444,-86.89277777,03335500,-,-,?
20684,20010719153930,Falmouth,KY,Licking River,02/20/1941,1941,-,38.67666666,-84.33027777,-,-,-,?
20685,6406,Thief River Falls,MN,Thief River,04/10/1941,1941,-,48.18555555,-96.16694444,05076000,-,-,?
20686,6745,Malung,MN,Roseau River,04/07/1941,1941,-,48.7625,-95.70555555,05103000,-,-,?
20687,7349,Redwood Falls,MN,Redwood River,04/01/1941,1941,-,44.52361111,-95.16722222,05316500,-,-,?
20688,7328,Marshall,MN,Redwood River,03/26/1941,1941,-,44.43027777,-95.83444444,05315000,-,-,?
20689,6374,Goodridge,MN,Red Lake River,04/10/1941,1941,-,48.04277777,-95.81361111,05075000,-,-,?
20690,6486,Crookston,MN,Red Lake River,04/10/1941,1941,-,47.77555555,-96.61055555,05079000,-,-,?
20691,4751,Lutsen,MN,Poplar River,01/05/1941,1941,-,47.63972222,-90.70638888,04012500,-,-,?
20692,7245,Appleton,MN,Pomme de Terre River,03/15/1941,1941,-,45.20277777,-96.02,05294000,-,-,?
20693,6790,Pine Creek,MN,Pine Creek,04/09/1941,1941,-,48.99305555,-95.93055555,05107000,-,-,?
20694,6024,Fergus Falls,MN,Otter Tail River,03/16/1941,1941,-,46.20972222,-96.18611111,05046000,-,-,?
20695,5987,Detroit Lakes,MN,Otter Tail River,02/26/1941,1941,-,46.83666666,-95.6875,05030000,-,-,?
20696,6639,Northcote,MN,North Branch Two Rivers,04/16/1941,1941,-,48.81833333,-97.05861111,05097500,-,-,?
20697,6051,Wheaton,MN,Mustinka River,03/30/1941,1941,-,45.82083333,-96.49861111,05049000,-,-,?
20698,7310,Montevideo,MN,Minnesota River,03/28/1941,1941,-,44.93333333,-95.74444444,05311000,-,-,?
20699,7023,Dorset,MN,Little Sand Lake Outlet,02/27/1941,1941,-,46.98333333,-94.93055555,05242700,-,-,?
20700,7383,Rapidan,MN,Le Sueur River,03/14/1941,1941,-,44.11111111,-94.03944444,05320500,-,-,?
20701,7258,Lac qui Parle,MN,Lac qui Parle River,03/16/1941,1941,-,44.995,-95.93055555,05300000,-,-,?
20702,7034,Nimrod,MN,Crow Wing River,04/05/1941,1941,-,46.64027777,-94.87333333,05244000,-,-,?
20703,6456,Red Lake Falls,MN,Clearwater River,04/09/1941,1941,-,47.8875,-96.27361111,05078500,-,-,?
20704,7282,Milan,MN,Chippewa River,04/03/1941,1941,-,45.11083333,-95.79583333,05304500,-,-,?
20705,6235,Dilworth,MN,Buffalo River,04/04/1941,1941,-,46.96111111,-96.66555555,05062000,-,-,?
20706,6259,Twin Valley,MN,Wild Rice River,04/09/1940,1940,-,47.26666666,-96.24555555,05062500,-,-,?
20707,102322,Eastern Crossing of Int Bndry,MT,Milk River,03/05/1940,1940,Unknown,48.9748194,-110.4217778,6135000,-,-,-
20708,100950,Wyola,MT,Little Bighorn River,02/18/1940,1940,Unknown,45.1771333,-107.39455,6290500,-,-,-
20709,101351,Sappington,MT,Jefferson River,03/01/1940,1940,Unknown,45.8037111,-111.752261,6034500,-,-,-
20710,100421,Fort Benton,MT,Missouri River,01/09/1940,1940,Unknown,47.8169111,-110.6661417,6090800,-,-,-
20711,20101112155456,Madison,IN,Ohio River,02/01/1940,1940,Unknown,38.73583333,-85.38,-,-,-,-
20712,20121011122729,Joslin,IL,Rock River,01/03/1940,1940,Unknown,41.55611111,-90.18527777,05446500,-,unknown,-
20713,20090909075125,Martintown,WI,Pecatonica River,12/14/1939,1940,Freeze-up,42.51,-89.80138888,05434500,0,unknown,-
20714,20090616072351,Cataloochee,NC,Cataloochee Creek,01/02/1940,1940,Freeze-up,35.6675,-83.07361111,03460000,0,unknown,-
20715,20090616081858,Rosman,NC,French Broad River,01/03/1940,1940,Freeze-up,35.14333333,-82.82472222,03439000,0,unknown,-
20716,4548,Pisgah,WV,Cheat River,02/10/1940,1940,-,39.60694444,-79.77722222,03071000,-,-,?
20717,865,Creston,WV,Little Kanawha River,01/17/1940,1940,-,39.08694444,-81.375,?,-,-,?
20718,20010723112342,Parkersburg,WV,Ohio River,01/27/1940,1940,-,39.26666666,-81.56166666,03151000,-,-,?
20719,4662,Point Pleasant,WV,Ohio River,01/18/1940,1940,-,38.84027777,-82.14694444,03201500,-,-,?
20720,20010723110806,Wheeling,WV,Ohio River,01/06/1940,1940,-,40.06388888,-80.72111111,-,-,-,?
20721,20010719100455,Philippi,WV,Tygart River,01/19/1940,1940,-,39.15222222,-80.035,-,-,-,?
20722,4543,Colfax,WV,Tygart Valley River,02/08/1940,1940,-,39.4375,-80.12916666,03057000,-,-,?
20723,4829,Gillett,WI,Oconto River,12/30/1939,1940,-,44.86472222,-88.31333333,04071000,-,-,Unknown
20724,7448,Neillsville,WI,Black River,01/30/1940,1940,-,44.55944444,-90.61083333,05381000,-,-,?
20725,2293,Winter,WI,Flambeau River,04/17/1940,1940,-,45.81972222,-91.01166666,05358500,-,-,?
20726,7396,Danbury,WI,St. Croix River,04/10/1940,1940,-,46.07444444,-92.24583333,05333500,-,-,?
20727,20060508104910,Keshena Falls,WI,Wolf River,12/22/1939,1940,-,44.89111111,-88.65527777,04077000,-,-,?
20728,9056,Arvada,WY,Powder River,03/02/1940,1940,-,44.65,-106.12861111,06317000,-,-,?
20729,8962,Byron,WY,Shoshone River,01/27/1940,1940,-,44.78333333,-108.51944444,06285000,-,-,?
20730,5603,Saranac,NY,Saranac River,12/23/1939,1940,-,44.64583333,-73.74583333,04273000,-,-,?
20731,4060,Canisteo,NY,Bennett Creek,03/19/1940,1940,-,42.26555555,-77.59805555,01525000,-,-,?
20732,5658,Willsboro,NY,Boquet River,03/31/1940,1940,-,44.35833333,-73.39305555,04276500,-,-,?
20733,5284,Gardenville,NY,Buffalo Creek,03/30/1940,1940,-,42.85472222,-78.76416666,04214500,-,-,?
20734,4046,Arkport,NY,Canisteo River,03/30/1940,1940,-,42.39583333,-77.70666666,01521500,-,-,?
20735,167,Lancaster,NY,Cayuga Creek,03/31/1940,1940,-,42.90055555,-78.67055555,?,-,-,?
20736,3966,Greene,NY,Chenango River,04/01/1940,1940,-,42.32444444,-75.77666666,01507000,-,-,?
20737,4072,Kanona,NY,Fivemile Creek,03/31/1940,1940,-,42.38833333,-77.35333333,01528000,-,-,?
20738,3974,Smithville Flats,NY,Genegantslet Creek,03/31/1940,1940,-,42.39277777,-75.81333333,01507500,-,-,?
20739,5508,Pyrites,NY,Grass River,04/01/1940,1940,-,44.52444444,-75.18722222,04265000,-,-,?
20740,5574,Perry Mills,NY,Great Chazy River,04/10/1940,1940,-,45,-73.5,04271500,-,-,?
20741,3610,Broadalbin,NY,Kennyetto Creek,04/08/1940,1940,-,43.06583333,-74.16555555,01323000,-,-,?
20742,3795,Arena,NY,Mill Brook,03/15/1940,1940,-,42.10611111,-74.72638888,01414500,-,-,?
20743,4080,Savona,NY,Mud Creek,04/01/1940,1940,-,42.30805555,-77.1875,01529000,-,-,?
20744,3871,Woodbourne,NY,Neversink River,03/31/1940,1940,-,41.49583333,-74.64722222,01437000,-,-,?
20745,3723,Rosendale,NY,Rondout Creek,03/15/1940,1940,-,41.84305555,-74.0975,01367500,-,-,?
20746,3601,Hope,NY,Sacandaga River,04/01/1940,1940,-,43.35277777,-74.27666666,01321000,-,-,?
20747,5551,Brasher Falls,NY,St. Regis River,03/31/1940,1940,-,44.86361111,-74.77722222,04269000,-,-,?
20748,4043,Lindley,NY,Tioga River,03/30/1940,1940,-,42.02861111,-77.12916666,01520500,-,-,?
20749,3988,Itaska,NY,Tioughnioga River,03/31/1940,1940,-,42.29805555,-75.91194444,01511500,-,-,?
20750,4468,Gardiner,NY,Wallkill River,03/15/1940,1940,-,41.69111111,-74.16305555,01371500,-,-,?
20751,5247,Ashtabula,OH,Ashtabula River,02/13/1940,1940,-,41.85555555,-80.765,04212500,-,-,?
20752,5237,Madison,OH,Grand River,02/13/1940,1940,-,41.74055555,-81.04,04212000,-,-,?
20753,5133,Antwerp,OH,Maumee River,03/04/1940,1940,-,41.19888888,-84.74555555,04183500,-,-,?
20754,20010719163534,Dayton,OH,Great Miami River,01/01/1940,1940,-,39.75888888,-84.19166666,03270500,-,-,?
20755,20010719164304,Franklin,OH,Great Miami River,01/02/1940,1940,-,39.55888888,-84.30416666,-,-,-,?
20756,916,Piqua,OH,Great Miami River,02/12/1940,1940,-,40.14638888,-84.25083333,03262500,-,-,?
20757,20010719110452,Sidney,OH,Great Miami River,01/01/1940,1940,-,40.28694444,-84.165,03261500,-,-,?
20758,20010719154701,Tipp City,OH,Great Miami River,01/15/1940,1940,-,39.95833333,-84.17222222,-,-,-,?
20759,4647,Zanesville,OH,Muskingum River,01/16/1940,1940,-,39.93888888,-82.00111111,03148000,-,-,?
20760,20010723113931,Portsmouth,OH,Ohio River,01/05/1940,1940,-,38.73166666,-82.99777777,-,-,-,?
20761,5180,Fremont,OH,Sandusky River,02/20/1940,1940,Break-up,41.30777777,-83.16527777,04198000,-,-,?
20762,1393,Tiffin,OH,Sandusky River,02/13/1940,1940,-,41.125,-83.17111111,-,-,-,?
20763,5159,Upper Sandusky,OH,Sandusky River,02/13/1940,1940,-,40.85055555,-83.26444444,04196500,-,-,?
20764,20010719153338,Chillicothe,OH,Scioto River,01/01/1940,1940,-,39.34138888,-82.97111111,03231500,-,-,?
20765,20010719153012,Prospect,OH,Scioto River,01/01/1940,1940,-,40.45027777,-83.18861111,-,-,-,?
20766,4681,Pleasant Hill,OH,Stillwater River,02/13/1940,1940,-,40.05777777,-84.35333333,03265000,-,-,?
20767,10607,Arcadia,NE,Middle Loup River,12/26/1939,1940,-,41.42222222,-99.14666666,06779000,-,-,?
20768,3915,Trenton,NJ,Delaware River,01/16/1940,1940,-,40.22166666,-74.77722222,01463500,-,-,?
20769,3880,Flatbrookville,NJ,Flat Brook,01/15/1940,1940,-,41.10666666,-74.96166666,01440000,-,-,?
20770,3780,Pottersville,NJ,Lamington (Black) River,01/15/1940,1940,-,40.7275,-74.72638888,01399500,-,-,?
20771,3755,High Bridge,NJ,South Branch Raritan River,01/15/1940,1940,-,40.67777777,-74.87333333,01396500,-,-,?
20772,3766,Stanton,NJ,South Branch Raritan River,01/15/1940,1940,-,40.5725,-74.8725,01397000,-,-,?
20773,3752,Monks,NJ,Wanaque River,02/15/1940,1940,-,41.12055555,-74.29555555,01384000,-,-,?
20774,9936,Dunlap,NE,Niobrara River,12/26/1939,1940,-,42.46333333,-102.93166666,06455900,-,-,?
20775,9528,Breien,ND,Cannonball River,03/30/1940,1940,-,46.37583333,-100.94333333,06354000,-,-,?
20776,6536,Fordville,ND,Forest River,04/17/1940,1940,-,48.19722222,-97.72611111,05084000,-,-,?
20777,6552,Minto,ND,Forest River,04/17/1940,1940,-,48.26666666,-97.41138888,05084500,-,-,?
20778,9175,Williston,ND,Missouri River,04/08/1940,1940,-,48.11111111,-103.725,06330000,-,-,?
20779,6587,Grafton,ND,Park River,04/17/1940,1940,-,48.42333333,-97.41194444,05090000,-,-,?
20780,6648,Walhalla,ND,Pembina River,04/19/1940,1940,-,48.91388888,-97.93055555,05099600,-,-,?
20781,6731,Emerson (Manitoba),ND,Red River of the North,04/21/1940,1940,-,49.00833333,-97.20666666,05102500,-,-,?
20782,6514,Grand Forks,ND,Red River of the North,04/18/1940,1940,-,47.94277777,-97.05861111,05082500,-,-,?
20783,6174,Valley City,ND,Sheyenne River,04/08/1940,1940,-,46.91388888,-98.00083333,05058500,-,-,?
20784,6853,Sherwood,ND,Souris River,04/15/1940,1940,-,48.99,-101.96194444,05114000,-,-,?
20785,6104,Abercrombie,ND,Wild Rice River,04/08/1940,1940,-,46.46805555,-96.795,05053000,-,-,?
20786,6913,Karlsruhe,ND,Wintering River,03/19/1940,1940,-,48.17055555,-100.53944444,05120500,-,-,?
20787,20010718110839,Beatrice,NE,Big Blue River,03/01/1940,1940,-,40.26805555,-96.74666666,-,-,-,?
20788,20010718111223,Beatrice,NE,Big Blue River,03/13/1940,1940,-,40.26805555,-96.74666666,-,-,-,?
20789,10652,St. Paul,NE,Middle Loup River,03/04/1940,1940,-,41.19861111,-98.44416666,06785000,-,-,?
20790,10676,Taylor,NE,North Loup River,03/01/1940,1940,-,41.77694444,-99.37333333,06786000,-,-,?
20791,20010712114800,North Platte,NE,North Platte River,01/01/1940,1940,-,41.15361111,-100.76416666,06693000,-,-,?
20792,20010712115817,North Platte,NE,North Platte River,03/13/1940,1940,-,41.15361111,-100.76416666,06693000,-,-,?
20793,10354,Oshkosh,NE,North Platte River,02/07/1940,1940,-,41.38333333,-102.35277777,06686500,-,-,?
20794,10370,Sutherland,NE,North Platte River,02/11/1940,1940,-,41.21027777,-101.11083333,06691000,-,-,?
20795,10501,Duncan,NE,Platte River,03/05/1940,1940,-,41.36777777,-97.49888888,06774000,-,-,?
20796,10461,Grand Island,NE,Platte River,03/04/1940,1940,-,40.87444444,-98.2775,06770500,-,-,?
20797,10431,Odessa,NE,Platte River,02/08/1940,1940,-,40.66222222,-99.26388888,06770000,-,-,?
20798,20010712093815,North Platte,NE,South Platte River,01/01/1940,1940,-,41.11944444,-100.76416666,06765500,-,-,?
20799,20010712093934,North Platte,NE,South Platte River,03/13/1940,1940,-,41.11944444,-100.76416666,06765500,-,-,?
20800,8130,Blaine,MT,Beaverhead River,02/08/1940,1940,-,45.38361111,-112.46166666,06018500,-,-,?
20801,8471,Flatwillow,MT,Flatwillow Creek,03/04/1940,1940,-,46.8,-108.62833333,06127900,-,-,?
20802,8224,Bozeman,MT,Hyalite Creek,02/23/1940,1940,-,45.56166666,-111.07805555,06050000,-,-,?
20803,8169,Sappington,MT,Jefferson River,03/01/1940,1940,-,45.80416666,-111.76388888,06034500,-,-,?
20804,8979,Wyola,MT,Little Bighorn River,02/18/1940,1940,-,45.17722222,-107.3925,06290500,-,-,?
20805,8674,International Boundary,MT,McEachern Creek,04/17/1940,1940,-,48.99166666,-106.93166666,06170000,-,-,?
20806,8731,International Boundary,MT,Middle Fork Poplar River,04/14/1940,1940,-,48.99027777,-105.68722222,06178000,-,-,?
